sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S003,mov_real_der,Pz,1.7243170004775114e-10,2.8056399250833865e-11,1.4624767201871227e-11,1.8850266737850326e-12,9.341696734612676e-13
S003,mov_real_der,P2,1.6031651691280055e-10,2.6191555447490476e-11,1.449629123156983e-11,1.792447384435152e-12,9.273393151933202e-13
S003,mov_real_der,P4,1.5952422452907802e-10,2.600779293981295e-11,1.461887715545941e-11,1.921234316300982e-12,1.089244038007366e-12
S003,mov_real_der,P6,1.7435105928221792e-10,2.986098214827964e-11,1.5709079188064768e-11,2.1719821296571894e-12,1.2507126422503086e-12
S003,mov_real_der,P8,2.0302452507862932e-10,3.5174689922598364e-11,1.703644326584113e-11,2.7746441670163374e-12,1.6254890061656789e-12
S003,mov_real_der,PO7,2.5498188542793026e-10,4.3609254802579635e-11,4.446037039724778e-11,5.975552580104619e-12,2.3061939971020076e-12
S003,mov_real_der,PO3,2.2051340613968804e-10,3.545376001979112e-11,3.241200028831371e-11,3.6617370014422455e-12,1.6356635825135585e-12
S003,mov_real_der,POz,2.1546921496655779e-10,3.485591715014467e-11,2.4314512310120618e-11,3.0380667097729967e-12,1.6154849128382594e-12
S003,mov_real_der,PO4,2.0812490871426784e-10,3.3658696685390094e-11,2.6167542289910227e-11,2.911215826923059e-12,1.5344808422724216e-12
S003,mov_real_der,O1,2.646769121687764e-10,4.2348573228572607e-11,4.4243223660025634e-11,6.715486498940572e-12,1.5381537034511665e-12
S003,mov_real_der,Oz,2.4979305955048566e-10,3.940411703315449e-11,3.2154216180471485e-11,4.681242622902599e-12,1.1263738826727276e-12
S003,mov_real_izq,FC5,1.2680948686528308e-10,2.3076259174906874e-11,1.430414790975412e-11,4.838184608572252e-12,3.653698924241707e-12
S003,mov_real_izq,FC3,5.785462741203225e-11,1.3638161068602853e-11,8.339402539200221e-12,2.1478465139028757e-12,1.3532234020688434e-12
S003,mov_real_izq,FC1,4.8901960151142e-11,1.6407017891524315e-11,8.936553635002336e-12,1.7062827032627721e-12,1.1727813572692805e-12
S003,mov_real_izq,FCz,4.5736808841352925e-11,1.8313337776836914e-11,9.925584892885978e-12,1.7352746399693052e-12,1.0981066738239848e-12
S003,mov_real_izq,FC2,3.887718640158085e-11,1.5105517732407548e-11,8.185597140239632e-12,1.6951611160573018e-12,1.0127877589351277e-12
S003,mov_real_izq,FC4,4.39837816550399e-11,1.2430700002068347e-11,9.402898016766383e-12,2.501838014296701e-12,1.5181197404152182e-12
S003,mov_real_izq,FC6,4.424208454148908e-11,1.2421372752986883e-11,9.359393137950336e-12,2.487957219269765e-12,1.5335038152909214e-12
S003,mov_real_izq,C5,1.0680878883999192e-10,2.034968815525569e-11,9.835201140584766e-12,2.479111773883179e-12,1.4219733134788717e-12
S003,mov_real_izq,C3,1.0944742245625555e-10,1.894978521447355e-11,6.805470668586224e-12,1.8860520550869055e-12,9.67035260864885e-13
S003,mov_real_izq,C1,7.837459859382632e-11,1.9023334548781075e-11,6.811748273343841e-12,1.2762513895586736e-12,6.89968844798753e-13
S003,mov_real_izq,Cz,8.715146649644325e-11,2.3054265857082265e-11,7.70790284993506e-12,1.3509025212616912e-12,6.796428086537599e-13
S003,mov_real_izq,C2,1.0270710054917788e-10,1.9781529957585693e-11,6.3594622198339575e-12,1.3409329482253891e-12,6.286080607433035e-13
S003,mov_real_izq,C4,8.400485927311901e-11,1.9187505660456513e-11,6.930860399949928e-12,2.109194090500239e-12,1.073650061328006e-12
S003,mov_real_izq,C6,1.3240843382079848e-10,2.6045502914178892e-11,1.1059682291755256e-11,6.103117889892236e-12,4.275071851138394e-12
S003,mov_real_izq,CP5,1.7138946952737553e-10,2.7976712951099382e-11,9.799358591876022e-12,2.0711611971821217e-12,9.273322821825074e-13
S003,mov_real_izq,CP3,1.4190164327886313e-10,2.610803449040209e-11,7.923646938096257e-12,1.6934702241636953e-12,6.002128280129972e-13
S003,mov_real_izq,CP1,1.3741732916838748e-10,2.6426676954700763e-11,7.246765991752754e-12,1.2463294757604188e-12,4.999182645625073e-13
S003,mov_real_izq,CPz,1.3941660733783158e-10,2.7098984655398732e-11,7.546483572973943e-12,1.3097732151138007e-12,5.165506802257335e-13
S003,mov_real_izq,CP2,1.5667069680808913e-10,2.8210966632265535e-11,8.270804011317719e-12,1.397531831632356e-12,4.99287165119096e-13
S003,mov_real_izq,CP4,1.453258840935839e-10,2.505580126884566e-11,9.350328678272584e-12,1.5320707831610326e-12,5.464703088406671e-13
S003,mov_real_izq,CP6,1.608345697598906e-10,2.8177237353207564e-11,9.6806679584476e-12,2.2190267862720777e-12,1.2588635781806207e-12
S003,mov_real_izq,AFz,5.377031381951501e-10,7.832311660910322e-11,1.7447855973235768e-11,1.5907686687900564e-12,4.769572740115532e-13
S003,mov_real_izq,AF4,1.2469455692438653e-09,1.759372012537412e-10,2.8179734178986066e-11,2.5354882440430357e-12,1.4183214687303022e-12
S003,mov_real_izq,F7,5.03107333518781e-10,7.260367287606228e-11,2.045373213718107e-11,4.052479806243613e-12,2.5850542866455966e-12
S003,mov_real_izq,F5,4.5781136614071735e-10,6.242420059492502e-11,1.6519745874564717e-11,3.23702602735662e-12,1.9153225315604678e-12
S003,mov_real_izq,F3,2.2204286092240248e-10,3.186606918874167e-11,1.1793807126693837e-11,1.7453251767558597e-12,8.709705658393584e-13
S003,mov_real_izq,F1,1.6173675033571407e-10,2.5976791110074917e-11,1.1605236471493656e-11,1.2745559462800677e-12,4.401568370968154e-13
S003,mov_real_izq,Fz,1.2366174728238594e-10,2.3755262021305464e-11,1.1501038063922284e-11,1.205198256268312e-12,3.626851792120406e-13
S003,mov_real_izq,F2,2.6031633226729056e-10,4.09658216184113e-11,1.2671335629567835e-11,1.6478511343212224e-12,6.559662593962726e-13
S003,mov_real_izq,F4,2.5966182164865115e-10,4.086718589247835e-11,1.2660740113124148e-11,1.6384029913908456e-12,6.516423422660389e-13
S003,mov_real_izq,F6,6.299468070212165e-10,9.322524145511911e-11,1.9572708032205055e-11,2.3259423558769876e-12,1.177821715647302e-12
S003,mov_real_izq,F8,5.280738024032181e-10,8.776739056802414e-11,2.3475934759885936e-11,3.495911683306328e-12,1.389163501434666e-12
S003,mov_real_izq,FT7,7.352944428135404e-11,2.034688470786692e-11,1.7130737346401765e-11,6.432598119508712e-12,4.441623141730634e-12
S003,mov_real_izq,FT8,7.432629441869795e-11,2.1058138437073425e-11,1.3827934091820722e-11,3.383151021096954e-12,2.140261413342808e-12
S003,mov_real_izq,T7,1.294046280233187e-10,3.14406160128354e-11,1.6048533091837264e-11,6.452651180042471e-12,4.094607160164248e-12
S003,mov_real_izq,T8,1.3234784185307904e-10,3.0870048054547367e-11,1.3472651909319753e-11,1.4061355808121004e-11,1.3880373655463485e-11
S003,mov_real_izq,T9,2.245890324543231e-10,4.5060666915313916e-11,2.3189381755215674e-11,4.643874829242588e-12,2.400663710673095e-12
S003,mov_real_izq,T10,2.4340393904248445e-10,4.981252195439729e-11,2.0476753096243204e-11,4.778376690682645e-12,2.24648276989703e-12
S003,mov_real_izq,TP7,1.943888952467982e-10,3.545948028916772e-11,1.4383182454585655e-11,3.3104033513624315e-12,1.651448893799388e-12
S003,mov_real_izq,TP8,2.5590548621379645e-10,4.536402146950893e-11,1.4056678102604358e-11,4.07662266738906e-12,2.553076453125103e-12
S003,mov_real_izq,P7,2.50810849310784e-10,4.0247251496937897e-11,2.0698444458954885e-11,3.34124626577365e-12,1.0858991774911915e-12
S003,mov_real_izq,P5,2.1850725993459666e-10,3.4897967894619446e-11,1.750592594110288e-11,2.580546766566804e-12,9.71102794764357e-13
S003,mov_real_izq,P3,1.977168701360499e-10,3.1202118415722824e-11,1.3386298930615821e-11,1.795726277360717e-12,8.147027923913413e-13
S003,mov_real_izq,P1,1.9224940932394396e-10,3.2231146060164016e-11,1.153117650584469e-11,1.7598456391001958e-12,8.886978485110041e-13
S003,mov_real_izq,Pz,2.0373639651916094e-10,3.2187898200892576e-11,1.2093898315165305e-11,1.6825039845864457e-12,8.953332824253874e-13
S003,mov_real_izq,P2,1.8732433926119803e-10,3.057332904476935e-11,1.4025892283943897e-11,1.6728852484816892e-12,8.871364057765295e-13
S003,mov_real_izq,P4,1.8743433489108202e-10,2.984598557216154e-11,1.6546577998608168e-11,1.875630616447921e-12,1.0152026717505277e-12
S003,mov_real_izq,P6,2.0630492654357865e-10,3.481762025747655e-11,2.01042268464222e-11,2.1752973610489337e-12,1.1529839549998226e-12
S003,mov_real_izq,P8,2.481309958830554e-10,4.0322027364588136e-11,2.1312956180583104e-11,2.813675229366083e-12,1.552224062546349e-12
S003,mov_real_izq,PO7,2.9956303176448973e-10,4.591916281724306e-11,3.7103298878971984e-11,5.494710410578357e-12,2.1892899636614947e-12
S003,mov_real_izq,PO3,2.533090887660306e-10,3.899609233393155e-11,2.5728723166879256e-11,3.323875402984572e-12,1.5476971241083673e-12
S003,mov_real_izq,POz,2.444179066443279e-10,3.934930167080831e-11,2.2425997764546645e-11,2.7319777605012713e-12,1.4950003413875146e-12
S003,mov_real_izq,PO4,2.4094157634895005e-10,3.835126076853178e-11,3.4414611846126234e-11,2.8601499162197283e-12,1.4308970747365299e-12
S003,mov_real_izq,O1,3.0447576072708426e-10,4.507244621769835e-11,3.574109786859968e-11,5.834866296756528e-12,1.3895812175514403e-12
S003,mov_real_izq,Oz,2.9436829637094417e-10,4.290205943605034e-11,3.787231504086401e-11,4.385847208108973e-12,1.1094574026668379e-12
S003,reposo,FC5,8.474468554519554e-11,2.1541947734137438e-11,1.334675203051982e-11,4.673218976987285e-12,4.508929779839441e-12
S003,reposo,FC3,5.208434299430445e-11,1.6250328817238536e-11,6.6023414413493326e-12,2.4862830280702678e-12,2.3951217084175185e-12
S003,reposo,FC1,4.095105501151565e-11,1.7649824729411884e-11,6.6139362857846155e-12,2.0540706986590957e-12,2.126280509312468e-12
S003,reposo,FCz,4.247967853940304e-11,1.9676288420762518e-11,7.161319449945889e-12,2.07240092539583e-12,2.083799885871595e-12
S003,reposo,FC2,3.4302584547364475e-11,1.67612547553708e-11,6.874047989347384e-12,2.0065505173742168e-12,1.8694596489043397e-12
S003,reposo,FC4,4.5867916561436334e-11,1.3596251045301426e-11,8.022509560477295e-12,3.284665109936153e-12,3.3602463270088387e-12
S003,reposo,FC6,4.5878250220042436e-11,1.3555486686251517e-11,8.002087036460725e-12,3.265508096018699e-12,3.3638783558923317e-12
S003,reposo,C5,9.628241131439435e-11,2.2481487808636243e-11,1.1178400286880689e-11,2.592132959593699e-12,1.95640259640641e-12
S003,reposo,C3,1.0119435050483557e-10,1.987501705421551e-11,6.624600330674642e-12,1.9991591991674703e-12,1.5372440188989809e-12
S003,reposo,C1,8.258180488038384e-11,1.925465842330393e-11,6.200376118803743e-12,1.4020721886782864e-12,1.202564340119681e-12
S003,reposo,Cz,9.14139940129667e-11,2.2911120311412293e-11,7.657663502692666e-12,1.4468782066712797e-12,1.1536763193724997e-12
S003,reposo,C2,1.0951975274082942e-10,1.9679808015387636e-11,6.826734847110634e-12,1.4419705029715943e-12,9.737633795847142e-13
S003,reposo,C4,8.539339189972001e-11,1.761108680386786e-11,7.751510045001944e-12,2.1227609012670047e-12,1.5222453332376843e-12
S003,reposo,C6,1.3773289143946562e-10,2.4348992027796724e-11,1.0458802835224148e-11,5.139449632123373e-12,4.3223468626827535e-12
S003,reposo,CP5,1.775970120625392e-10,3.079990330496585e-11,1.1917444027683776e-11,2.194238359541055e-12,1.3340438891857208e-12
S003,reposo,CP3,1.6014681080369627e-10,2.758477793549691e-11,8.89711334592618e-12,1.7441093458841586e-12,8.891875655326165e-13
S003,reposo,CP1,1.4964450531484725e-10,2.7311840681344014e-11,8.171785092522837e-12,1.2700648553324587e-12,7.912997664203597e-13
S003,reposo,CPz,1.5778198203147168e-10,2.956170826162151e-11,8.960127688836892e-12,1.3372281914688317e-12,7.13478926667493e-13
S003,reposo,CP2,1.6885314502338614e-10,2.890537752418257e-11,9.269974633575142e-12,1.3640702360645086e-12,6.068586863665448e-13
S003,reposo,CP4,1.537355932960135e-10,2.6637305414310935e-11,9.466386192808631e-12,1.4814016867012764e-12,5.906763257835514e-13
S003,reposo,CP6,1.7206335775999588e-10,2.940299682368853e-11,9.488292738548193e-12,2.1272950508663182e-12,1.1485148448156305e-12
S003,reposo,AFz,5.81622491516918e-10,8.532445393973134e-11,1.5484280845483577e-11,1.6653450317081447e-12,4.908806372207418e-13
S003,reposo,AF4,1.5101869119340767e-09,2.059645120437466e-10,3.0566311827949975e-11,2.703089718714863e-12,1.2066743553830249e-12
S003,reposo,F7,4.265343751171839e-10,6.494123043216759e-11,2.4515039560360916e-11,3.974311140923135e-12,2.5709309984363762e-12
S003,reposo,F5,4.0562322262767525e-10,5.878409981900628e-11,1.68637584204763e-11,3.1815875979879145e-12,1.955160483176926e-12
S003,reposo,F3,1.9786510758396466e-10,3.317766267893853e-11,9.241775618835973e-12,1.7641432081768726e-12,8.205998162952882e-13
S003,reposo,F1,1.4533871842050906e-10,2.938804865227497e-11,8.298572543289347e-12,1.4162204016048722e-12,4.864016126246295e-13
S003,reposo,Fz,1.234361759224868e-10,2.855926227628068e-11,8.214998690990872e-12,1.3444174576025043e-12,4.2247945173483364e-13
S003,reposo,F2,3.066624162516142e-10,4.868544208168999e-11,1.064586424699371e-11,1.7478133334655299e-12,6.940859319196084e-13
S003,reposo,F4,3.062167785645137e-10,4.8507604359424525e-11,1.0577430711665656e-11,1.7468816305154261e-12,6.937370591779512e-13
S003,reposo,F6,7.664318030131213e-10,1.0906687232561405e-10,1.8309525315081583e-11,2.4103554552142296e-12,1.1851816224965315e-12
S003,reposo,F8,6.687926990341451e-10,1.0471607875313142e-10,2.1790035400694018e-11,3.5130685418487406e-12,1.622163966705447e-12
S003,reposo,FT7,6.62733738656339e-11,2.345820913603611e-11,2.1602234837376443e-11,6.553686353756141e-12,4.767200951234953e-12
S003,reposo,FT8,6.050265147300011e-11,2.0705696251802873e-11,1.1777375368650605e-11,3.4706550343830724e-12,2.493272703586198e-12
S003,reposo,T7,1.423813819076095e-10,3.721490089571388e-11,2.2675464293334606e-11,6.3247924812582696e-12,4.373336273027002e-12
S003,reposo,T8,1.2561859430081075e-10,3.092630934169411e-11,1.3120834337747331e-11,1.0260434363963383e-11,1.0064884630197111e-11
S003,reposo,T9,2.4356221766659075e-10,5.615330868716487e-11,3.297665982821902e-11,4.6506812577825446e-12,2.7115214702821776e-12
S003,reposo,T10,2.3789139263189146e-10,5.4193039864269516e-11,1.8953903667695697e-11,4.615932121232104e-12,2.8045319554715064e-12
S003,reposo,TP7,2.0461640210994799e-10,4.2250420093123754e-11,1.995203814128263e-11,3.5474540769286267e-12,2.258575319168268e-12
S003,reposo,TP8,2.5926840953693295e-10,4.684556891211281e-11,1.4243063440852352e-11,3.9012503212731615e-12,2.972531502398443e-12
S003,reposo,P7,2.54600030433138e-10,4.6366230742663245e-11,1.863941674020668e-11,3.099920697707485e-12,1.3820159620825425e-12
S003,reposo,P5,2.2972242944160514e-10,3.9593141694036483e-11,1.508661910871346e-11,2.500426043043594e-12,1.3954779512158118e-12
S003,reposo,P3,2.0939559194984577e-10,3.428956527179302e-11,1.1794607847558235e-11,1.8876897959532785e-12,1.364303421434177e-12
S003,reposo,P1,2.0407262426100667e-10,3.4057434950096416e-11,1.1454092246700726e-11,1.8663605188305356e-12,1.5771892497001297e-12
S003,reposo,Pz,2.214687414324663e-10,3.57311924203511e-11,1.240140733751102e-11,1.841281794234623e-12,1.568244991659802e-12
S003,reposo,P2,2.0276764421615455e-10,3.320916000997114e-11,1.2330574946644626e-11,1.7914953759050153e-12,1.6476220186562953e-12
S003,reposo,P4,1.997135898948226e-10,3.3032033585951487e-11,1.2750725617575359e-11,1.9944867113557903e-12,1.9027950563781646e-12
S003,reposo,P6,2.2438603868944583e-10,3.824479144571634e-11,1.3821014663671192e-11,2.300386597649899e-12,2.070218777184306e-12
S003,reposo,P8,2.564405280727043e-10,4.51075892378483e-11,1.4824348811713485e-11,2.8577167379512805e-12,2.5972660152141428e-12
S003,reposo,PO7,3.0651774937938877e-10,5.443374411823634e-11,2.5030526158512032e-11,4.90501018317571e-12,2.936737676057198e-12
S003,reposo,PO3,2.706899085763176e-10,4.513930825426451e-11,1.8717636833457307e-11,3.397217079327361e-12,2.632492340714179e-12
S003,reposo,POz,2.6672040738949497e-10,4.369951119235041e-11,1.7933749445507903e-11,3.055211830979018e-12,2.8140845457021483e-12
S003,reposo,PO4,2.634171927235444e-10,4.3044632301554695e-11,1.9450517098037743e-11,2.9450241290809467e-12,2.6556504429613293e-12
S003,reposo,O1,3.2964829114546914e-10,5.324234579362929e-11,2.4458221049451147e-11,5.5020047506284344e-12,2.160533066949189e-12
S003,reposo,Oz,3.187426596514221e-10,4.990960252261699e-11,2.08812496794733e-11,4.011277484691803e-12,1.6007074003985228e-12
S004,img_der,FC5,1.741148140464701e-11,2.415450098531557e-12,1.2909649116779715e-12,9.502300091866944e-13,9.863778558699871e-13
S004,img_der,FC3,1.557465637221187e-11,8.635686841623576e-13,5.690271614070703e-13,6.355467626361181e-13,5.081343900653975e-13
S004,img_der,FC1,1.5670765237081644e-10,2.517649056986923e-12,7.375675069709662e-13,6.373415157164099e-13,4.0670774360828443e-13
S004,img_der,FCz,4.238429545440386e-12,9.98195184492767e-13,6.702217213744794e-13,6.600622921162537e-13,4.007198151325896e-13
S004,img_der,FC2,4.312575206005928e-12,1.0252357167725742e-12,6.813986780936045e-13,6.611428750070467e-13,3.813831938528756e-13
S004,img_der,FC4,7.942623681447612e-12,1.6482666846516542e-12,8.483740163057009e-13,8.519518777799956e-13,5.914431493888976e-13
S004,img_der,FC6,7.81496505851357e-12,1.6212218210553052e-12,8.375355370812672e-13,8.403046618578794e-13,5.905513207122954e-13
S004,img_der,C5,7.915988872516402e-12,1.2942841111579865e-12,8.920585953920839e-13,7.234960596212224e-13,6.811460817665635e-13
S004,img_der,C3,6.933631063780296e-12,9.469311535612169e-13,5.324152213298121e-13,5.548545916482094e-13,3.8024292209875066e-13
S004,img_der,C1,5.8453243333653075e-12,9.532371729219669e-13,5.51561959997616e-13,5.858254650155549e-13,3.0617090068570623e-13
S004,img_der,Cz,4.527157110233903e-12,9.685390736911455e-13,5.875127475355198e-13,6.920839327998103e-13,3.135431825894075e-13
S004,img_der,C2,5.2266453957611016e-12,1.006457769399508e-12,5.934509465373122e-13,6.199562783583374e-13,2.99785316582181e-13
S004,img_der,C4,6.952264551803592e-12,1.1009311628099515e-12,8.592741319239755e-13,8.530541343774737e-13,6.141455378759236e-13
S004,img_der,C6,1.3317157375420685e-11,2.047767212951497e-12,1.3254293619444385e-12,9.98476081383985e-13,9.375178569550953e-13
S004,img_der,CP5,2.87151254585259e-11,2.999614855446435e-12,1.6232961365188991e-12,7.807139701390063e-13,4.587423476860712e-13
S004,img_der,CP3,6.108587875417603e-12,1.016199988227275e-12,5.885340578553529e-13,4.715351881135814e-13,2.3444979897858367e-13
S004,img_der,CP1,7.0247116088895844e-12,1.0787425585518586e-12,5.630410735240734e-13,5.085435187339616e-13,2.320356199017477e-13
S004,img_der,CPz,7.691601865668804e-12,1.1865192727838917e-12,6.020862054950677e-13,6.121053745754693e-13,2.44255872370414e-13
S004,img_der,CP2,5.642440886799571e-12,9.514107131197213e-13,6.104710816553591e-13,5.460533378213166e-13,2.330269932996019e-13
S004,img_der,CP4,1.0581932487024467e-11,1.882594603708765e-12,1.3780152358539909e-12,9.009090410417408e-13,5.382707381068244e-13
S004,img_der,CP6,9.825179202803038e-12,1.2668806434762142e-12,9.576105078496838e-13,6.552553338115299e-13,4.665372793482901e-13
S004,img_der,AFz,3.302902519355409e-11,4.425189281125427e-12,1.761215661153755e-12,8.269499387486953e-13,2.768872534143921e-13
S004,img_der,AF4,2.7483798707910642e-11,3.980586980011757e-12,1.4563618237281382e-12,1.2053863458302899e-12,8.262972501898191e-13
S004,img_der,F7,6.999582905623598e-11,7.92294186530812e-12,3.2452510958658167e-12,1.5545135097163353e-12,1.438091120407322e-12
