sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S017,mov_real_der,FT8,1.82658733537857e-10,4.197979479970195e-11,2.776044152920545e-11,9.47941072629177e-11,1.4820637030301568e-10
S017,mov_real_der,T7,9.466057989594686e-11,1.3991316671757969e-11,3.9901281828563505e-11,1.215363885010558e-11,1.4666379345612157e-11
S017,mov_real_der,T8,1.8877035542507257e-10,2.2633046251511352e-11,1.7563326586124e-11,1.7871031216177646e-11,2.3151922614167863e-11
S017,mov_real_der,T9,1.4220575158640064e-10,2.260005994962137e-11,4.083073607462069e-11,8.276760488469915e-12,8.425813482827057e-12
S017,mov_real_der,T10,4.2818300154921193e-10,6.785981828040478e-11,4.719081401336475e-11,3.1553664327235286e-11,4.892338525209262e-11
S017,mov_real_der,TP7,1.0706898823130212e-10,1.8735970490188018e-11,3.3086466488737055e-11,1.2574471482927165e-11,1.1996229148934407e-11
S017,mov_real_der,TP8,2.017543544749702e-10,4.328297121090847e-11,2.85639515292858e-11,8.803400090437922e-11,1.3855132328056136e-10
S017,mov_real_der,P7,1.2661897029436759e-10,2.2605421445364688e-11,1.867570955266672e-11,6.117365588668236e-12,4.694726137468771e-12
S017,mov_real_der,P5,1.0282299363057506e-10,1.9069427040816488e-11,1.4119792928526576e-11,4.539297582523488e-12,3.124032475831256e-12
S017,mov_real_der,P3,7.757031643804311e-11,1.7343621021242122e-11,1.4465361523171252e-11,3.879674259526715e-12,2.512272410978731e-12
S017,mov_real_der,P1,7.308051980032907e-11,1.4975795657506797e-11,1.3240961350362205e-11,3.3969025020358127e-12,2.2176970367798517e-12
S017,mov_real_der,Pz,7.40544019079991e-11,1.4496781343922137e-11,1.3611301523136337e-11,3.4870553653742895e-12,2.2360496962138374e-12
S017,mov_real_der,P2,8.336100588145572e-11,1.5362245083266805e-11,1.5313022841838566e-11,3.920054071053588e-12,2.739746156480649e-12
S017,mov_real_der,P4,1.0056645146735712e-10,1.696277876110371e-11,1.5667109980183536e-11,4.151629177573201e-12,3.1060739747822784e-12
S017,mov_real_der,P6,1.0928921553639663e-10,1.730051564559361e-11,1.254023361802479e-11,4.876121826162479e-12,4.636051625302215e-12
S017,mov_real_der,P8,1.6280154581991487e-10,2.626355643225419e-11,1.5967213270609886e-11,1.1634303743222771e-11,1.4401733537874073e-11
S017,mov_real_der,PO7,1.399123279939079e-10,2.543453843906184e-11,1.433081222703614e-11,6.438268325599198e-12,5.641876279643985e-12
S017,mov_real_der,PO3,1.1874406357775722e-10,2.1833751670241003e-11,1.3337650251117789e-11,4.784057505217879e-12,3.5809295278065995e-12
S017,mov_real_der,POz,1.1812694425552008e-10,2.1354121971752603e-11,1.3314843696987366e-11,4.174567691578278e-12,3.398091225519116e-12
S017,mov_real_der,PO4,1.2369748310330718e-10,2.046772346260078e-11,1.4239740816816727e-11,4.7307443616720154e-12,4.3216486953965124e-12
S017,mov_real_der,O1,1.5106634788357765e-10,2.5850645702427857e-11,1.2866501648888403e-11,5.604948795612249e-12,5.369384620109239e-12
S017,mov_real_der,Oz,1.713273545594587e-10,2.8421869928454028e-11,1.2849204781576845e-11,5.638053949905005e-12,5.852981882082155e-12
S017,mov_real_izq,FC5,4.629897908758743e-11,1.6044784396003325e-11,2.2897706899861464e-11,3.2523095512657487e-11,4.885859828771526e-11
S017,mov_real_izq,FC3,3.7597772736804815e-11,9.021454157539053e-12,9.046229341146906e-12,1.1600668484202382e-11,1.5234424124864135e-11
S017,mov_real_izq,FC1,3.4241721733147445e-11,7.138010612224195e-12,6.153237824356132e-12,4.365564216394417e-12,4.468782392437448e-12
S017,mov_real_izq,FCz,2.543467394099799e-11,6.472439022408252e-12,6.392813285086663e-12,3.4592724459621767e-12,3.4043880392979892e-12
S017,mov_real_izq,FC2,2.162008027355935e-11,6.261221179587229e-12,7.01530277809934e-12,5.727562117662661e-12,6.124767211511057e-12
S017,mov_real_izq,FC4,2.395452301769296e-11,7.540659890832553e-12,8.66995868581582e-12,1.7100534693010824e-11,2.0121005415160068e-11
S017,mov_real_izq,FC6,1.0963179195953447e-10,1.8630583020665697e-11,2.0274248051161545e-11,1.041108852030681e-10,1.3299058068410967e-10
S017,mov_real_izq,C5,4.063516899217432e-11,1.0720336382025255e-11,1.949492840296083e-11,1.761283536318786e-11,2.0040711215522008e-11
S017,mov_real_izq,C3,4.374186336207541e-11,9.912438363735286e-12,8.964780559775888e-12,8.82809228583561e-12,1.0786800324575814e-11
S017,mov_real_izq,C1,3.049284881194993e-11,6.000889994554658e-12,5.86155764969718e-12,3.216346765650047e-12,3.2201506448928283e-12
S017,mov_real_izq,Cz,3.1690827198293044e-11,6.518805590684924e-12,6.462259040133171e-12,2.6321781122896234e-12,2.4314076579032647e-12
S017,mov_real_izq,C2,3.6216858378542296e-11,6.654918205627465e-12,7.072789298435446e-12,3.591010853026914e-12,3.666776982204461e-12
S017,mov_real_izq,C4,4.3755663089069693e-11,8.089483680824542e-12,7.0278054263977845e-12,8.424243359044606e-12,9.768347267717604e-12
S017,mov_real_izq,C6,6.675418567331253e-11,1.4504111539992092e-11,1.0385515645049612e-11,1.86120130597656e-11,2.39260257524886e-11
S017,mov_real_izq,CP5,7.4588985360022e-11,1.0938310888962665e-11,1.616975178945574e-11,1.1547824586528017e-11,1.2487615942106113e-11
S017,mov_real_izq,CP3,5.3524737245076006e-11,8.573385475272022e-12,7.850491449663919e-12,3.7067072589728305e-12,2.9872959938404845e-12
S017,mov_real_izq,CP1,5.5267293372162653e-11,8.848502870097326e-12,7.889592040146507e-12,2.5262706766112673e-12,1.8133581442626662e-12
S017,mov_real_izq,CPz,5.5318892896815794e-11,8.522567619431239e-12,8.401065618878293e-12,2.2117615222024214e-12,1.6387440145735334e-12
S017,mov_real_izq,CP2,6.012075382209929e-11,9.306525069106682e-12,8.088942078727393e-12,2.720596468920896e-12,2.2183369449484046e-12
S017,mov_real_izq,CP4,1.1966455168492584e-10,1.793718659457902e-11,1.063124168422747e-11,5.000559582171763e-12,3.8956317498845496e-12
S017,mov_real_izq,CP6,8.599234101008534e-11,1.2309790665879799e-11,7.503598106674363e-12,9.872548539748982e-12,1.1368367263018061e-11
S017,mov_real_izq,AFz,3.375673210261734e-10,3.8981946009476565e-11,1.0633766068999284e-11,2.8947563862198924e-12,1.6539912676316795e-12
S017,mov_real_izq,AF4,4.5844213757314374e-10,4.5381572910421515e-11,1.3728884316324732e-11,1.4781359000304647e-11,1.7000365799729277e-11
S017,mov_real_izq,F7,4.591416783283473e-10,6.383966866509535e-11,3.08747507767801e-11,1.9947778007672475e-11,1.96674978280419e-11
S017,mov_real_izq,F5,3.892570860663556e-10,5.048621031124479e-11,1.8574918412229034e-11,3.029790681186049e-11,3.5325825928372444e-11
S017,mov_real_izq,F3,1.9789962431913073e-10,2.8865327112637342e-11,1.1358177740316985e-11,9.452778474991144e-12,9.253446611349089e-12
S017,mov_real_izq,F1,1.1254505498994294e-10,1.4869007540395638e-11,7.232040191296032e-12,3.273137289777534e-12,2.2751373392296383e-12
S017,mov_real_izq,Fz,1.114898933691022e-10,1.4773330717336227e-11,7.2384205081172785e-12,3.291359236201973e-12,2.2872028680291053e-12
S017,mov_real_izq,F2,1.0402531300615915e-10,1.5512309882497216e-11,9.786891808818862e-12,7.435003030433296e-12,7.88256318148651e-12
S017,mov_real_izq,F4,1.1048213237263595e-10,1.594661416851612e-11,9.887368643015053e-12,7.419350782421105e-12,7.762918285043677e-12
S017,mov_real_izq,F6,2.548932718913863e-10,2.9973772833710726e-11,1.9335633549927928e-11,4.0862245051819193e-11,4.6021006589434376e-11
S017,mov_real_izq,F8,3.153774559852781e-10,4.068721548355842e-11,2.5762589439922294e-11,2.979176581318939e-11,2.983081354073311e-11
S017,mov_real_izq,FT7,8.952925106388308e-11,2.1277521694951588e-11,4.0459137483415137e-11,5.7506785342828736e-11,5.989349325856586e-11
S017,mov_real_izq,FT8,1.0480337410568198e-10,3.692682204648966e-11,3.00047546184761e-11,9.081835839752478e-11,1.429308253110847e-10
S017,mov_real_izq,T7,8.429627142376262e-11,1.578258178531985e-11,3.5025132933367147e-11,1.1031001694842708e-11,1.1470783286967094e-11
S017,mov_real_izq,T8,1.285226176139585e-10,2.0146516293483783e-11,1.8350612520295346e-11,1.6808964519318504e-11,1.760589948586101e-11
S017,mov_real_izq,T9,1.6304847496787791e-10,2.287957508788695e-11,3.654806547804355e-11,7.516372690986733e-12,6.0602966188147105e-12
S017,mov_real_izq,T10,2.894403972894678e-10,5.873011608664589e-11,4.8103434901347596e-11,2.90530288938246e-11,3.739335607898753e-11
S017,mov_real_izq,TP7,1.2684546130186963e-10,1.854067112649497e-11,2.852013212730882e-11,1.1839736966131447e-11,1.1304772310734366e-11
S017,mov_real_izq,TP8,1.7535523515769909e-10,3.8215317402756925e-11,2.6857796380189667e-11,8.949618152359695e-11,1.1636451813080883e-10
S017,mov_real_izq,P7,1.4355165133732055e-10,2.0596097990797533e-11,1.4636846767865076e-11,5.981497534531403e-12,4.454250095376846e-12
S017,mov_real_izq,P5,1.2324909745328027e-10,1.6907411278694417e-11,1.024413430954598e-11,4.2731229608913174e-12,2.8554377766046812e-12
S017,mov_real_izq,P3,9.34263382193568e-11,1.4186276582969045e-11,8.980909471610332e-12,3.5354990939562795e-12,2.231446180121494e-12
S017,mov_real_izq,P1,8.843218940825819e-11,1.3217798508778189e-11,9.554894909945487e-12,3.008630303120697e-12,2.001961748642172e-12
S017,mov_real_izq,Pz,8.740707218447758e-11,1.282140524082084e-11,1.0682694108626124e-11,2.9533676350609992e-12,2.030740349761882e-12
S017,mov_real_izq,P2,9.212776863171272e-11,1.3734308472991713e-11,1.1180882245561561e-11,3.351095046385031e-12,2.4858467451173828e-12
S017,mov_real_izq,P4,1.0145787316901011e-10,1.4920805763499908e-11,9.734681838338983e-12,3.795412707790052e-12,2.8397067398573334e-12
S017,mov_real_izq,P6,1.1292368441922063e-10,1.643708438990946e-11,8.241459342191327e-12,4.701484333101557e-12,4.16509665584788e-12
S017,mov_real_izq,P8,1.527848622915286e-10,2.373488251018995e-11,1.2843954945493646e-11,1.1546735320418376e-11,1.211521595739802e-11
S017,mov_real_izq,PO7,1.5734370281891033e-10,2.2325799058860017e-11,1.4158032076494197e-11,6.262344098015795e-12,4.977379443375625e-12
S017,mov_real_izq,PO3,1.4066253577530755e-10,1.915773916552549e-11,1.1250686261777159e-11,4.465034748167233e-12,3.208251442267695e-12
S017,mov_real_izq,POz,1.3095564294181648e-10,1.7688437826753262e-11,1.1389991042711101e-11,3.727655665383772e-12,3.033064791544625e-12
S017,mov_real_izq,PO4,1.3074820189992906e-10,1.9417795943430827e-11,1.1145898965433965e-11,4.476959487434004e-12,3.921658372856102e-12
S017,mov_real_izq,O1,1.594784825151491e-10,2.2284982453959405e-11,1.3587221435200224e-11,5.344407848404079e-12,4.7490437108309586e-12
S017,mov_real_izq,Oz,1.7190615151652237e-10,2.496981638309088e-11,1.3740734320457474e-11,5.433589411605234e-12,5.261758746800487e-12
S017,reposo,FC5,8.812221767337751e-11,2.2657113387357297e-11,3.531494891508879e-11,6.237909381383101e-11,8.738560486925266e-11
S017,reposo,FC3,4.601851301078553e-11,1.046974387117593e-11,1.2378639788384963e-11,2.093236591067714e-11,2.5698186090893707e-11
S017,reposo,FC1,2.9475462023353534e-11,8.073164041590325e-12,7.211812115691672e-12,6.470845506773595e-12,6.39444562127976e-12
S017,reposo,FCz,2.8541531022079464e-11,7.602970400462942e-12,7.842899798944035e-12,4.760145795717212e-12,4.3910791281512574e-12
S017,reposo,FC2,2.351798124227572e-11,7.07743298672337e-12,9.349110135565311e-12,7.391469661027904e-12,7.798063104205165e-12
S017,reposo,FC4,2.88423961952509e-11,8.699731191688854e-12,1.243102946320121e-11,2.029272729071792e-11,2.5436313156546444e-11
S017,reposo,FC6,6.144132107644727e-11,2.417838309955568e-11,2.9557459445628536e-11,1.1741102419836728e-10,1.621548641770327e-10
S017,reposo,C5,7.48478505144003e-11,1.7579842002277743e-11,3.00406057303325e-11,2.1654214559182696e-11,2.6288325940028168e-11
S017,reposo,C3,6.376704048703414e-11,1.3693211374277747e-11,1.4915908642282253e-11,1.677191124278381e-11,1.9651105698929748e-11
S017,reposo,C1,4.741164469387278e-11,9.246217679896543e-12,8.532511051748814e-12,4.978163179213283e-12,4.8193191743929226e-12
S017,reposo,Cz,4.095291809841956e-11,8.838158653530992e-12,8.153613648200675e-12,3.5114035875182414e-12,3.1532762813072032e-12
S017,reposo,C2,5.829712465852076e-11,1.1192007548065424e-11,1.129696488399118e-11,4.824712487649432e-12,4.78157019546553e-12
S017,reposo,C4,7.95258440454591e-11,1.4233319938452004e-11,1.262137167367575e-11,1.0899817412832292e-11,1.3182067063362199e-11
S017,reposo,C6,1.3475038511713618e-10,2.686700963692815e-11,1.4197200236318914e-11,2.2752920522151995e-11,3.406970030869019e-11
S017,reposo,CP5,1.388957530870836e-10,2.2166809999987043e-11,2.5331318097336323e-11,1.3497291359425092e-11,1.472971234465563e-11
S017,reposo,CP3,9.95704361785202e-11,1.735623044792923e-11,1.6333716638525507e-11,6.383442283194863e-12,4.872409262547721e-12
S017,reposo,CP1,1.021829426759187e-10,1.7352261539549754e-11,1.4474521176092435e-11,3.725024451886204e-12,2.510861125361128e-12
S017,reposo,CPz,9.665968027594023e-11,1.6454133359265365e-11,1.3112432649156807e-11,3.004622573756635e-12,2.116004893722776e-12
S017,reposo,CP2,1.0266168703759371e-10,1.7411032830471967e-11,1.455045422432385e-11,3.7749199241021926e-12,2.9240449555375947e-12
S017,reposo,CP4,1.725565454471001e-10,2.616839808701762e-11,1.8703298663600242e-11,6.555397433743162e-12,5.05920393362671e-12
S017,reposo,CP6,1.6580813613681803e-10,2.4023410701252894e-11,1.3081822481156889e-11,1.0947396887470666e-11,1.3496002623347618e-11
S017,reposo,AFz,5.884584460999658e-10,8.28662903451846e-11,1.8590736497049e-11,4.1173974708486216e-12,2.3257567858146794e-12
S017,reposo,AF4,8.203994327054356e-10,1.0205696810762539e-10,2.3125228892195203e-11,1.69105369724865e-11,1.884790812600647e-11
S017,reposo,F7,7.41207410092212e-10,1.1067591894192263e-10,4.5773727425919246e-11,2.6912822373267695e-11,3.260356070739622e-11
S017,reposo,F5,6.600906437797597e-10,1.0456311743775607e-10,3.2303687052366733e-11,3.923232126858452e-11,4.905064978953375e-11
S017,reposo,F3,3.214940399507382e-10,5.866335780305393e-11,2.0204830929218674e-11,1.3668148738993236e-11,1.4666066779136964e-11
S017,reposo,F1,1.630453110920521e-10,2.7259244814472596e-11,1.1315279858508493e-11,4.689915043643673e-12,3.541273347839069e-12
S017,reposo,Fz,1.623028617280617e-10,2.7210651350863943e-11,1.1407361551696957e-11,4.717034128212468e-12,3.5412778730359614e-12
S017,reposo,F2,1.5542891772919454e-10,2.8284105385118497e-11,1.5625027671781878e-11,9.255728292615775e-12,9.163494322272203e-12
S017,reposo,F4,1.6309101976487983e-10,2.9107994320920515e-11,1.5724451276006042e-11,9.184734477183679e-12,8.996866370448614e-12
S017,reposo,F6,4.325809947271039e-10,5.796254620593124e-11,2.6459156822915972e-11,4.583753890914033e-11,5.0110946428006816e-11
S017,reposo,F8,4.5436649792826275e-10,5.347911842960866e-11,3.2611045343140645e-11,3.27047874589855e-11,3.706709282923927e-11
S017,reposo,FT7,1.1171075328523211e-10,2.8598367380348103e-11,5.691185060449554e-11,6.371922622037357e-11,7.655136127435945e-11
S017,reposo,FT8,1.6529391833876045e-10,6.309698656190264e-11,3.968876965386947e-11,1.0396472152265513e-10,1.5321645546030553e-10
S017,reposo,T7,1.519745352665587e-10,2.2432235850262598e-11,4.795323958115612e-11,1.6182137604269837e-11,1.51430643499675e-11
S017,reposo,T8,2.3959791019859803e-10,3.3011829808891016e-11,2.2931224884654783e-11,2.0706035985654505e-11,2.3614606583610692e-11
S017,reposo,T9,2.8033301477552944e-10,3.801294473537765e-11,4.968891910526726e-11,1.195421089154649e-11,8.928074586786284e-12
S017,reposo,T10,5.551960825210436e-10,1.0163463900547421e-10,7.053011815721567e-11,4.4902752378109086e-11,6.142159653937113e-11
S017,reposo,TP7,2.2317331976792811e-10,3.272233141392397e-11,3.926579329817223e-11,1.2952580332454497e-11,1.0555010263131617e-11
S017,reposo,TP8,3.191646484840174e-10,7.463925109304637e-11,3.438270193828138e-11,8.394096734240982e-11,1.2422177872441662e-10
S017,reposo,P7,2.5671406012599845e-10,3.805465928596452e-11,2.1552297250331795e-11,7.074394140628895e-12,4.9513545765805415e-12
S017,reposo,P5,2.1519126776113941e-10,3.162535751523157e-11,1.723276301586766e-11,5.778047566590291e-12,3.769723852450752e-12
S017,reposo,P3,1.6547663020376673e-10,2.5750815242223654e-11,1.813219971764434e-11,5.142380103134182e-12,3.2129496061554473e-12
S017,reposo,P1,1.5487799649788564e-10,2.4303016521537566e-11,1.740024067398381e-11,4.319310738159815e-12,2.8800380207121546e-12
S017,reposo,Pz,1.5184514071045848e-10,2.3863294358850214e-11,1.789911278334415e-11,4.122663143171616e-12,2.868544521993684e-12
S017,reposo,P2,1.680078346055962e-10,2.5976381875489154e-11,1.9175317771056624e-11,4.765535068820734e-12,3.5273176131266452e-12
S017,reposo,P4,1.807805482134194e-10,2.8891890854245202e-11,1.869453002318941e-11,5.332477920862825e-12,3.960688982723738e-12
S017,reposo,P6,2.1509606215913389e-10,3.302496432670672e-11,1.6277379863432194e-11,6.155808900729632e-12,5.422526017411318e-12
S017,reposo,P8,2.8647851569422387e-10,4.644614228945458e-11,1.9836875022348137e-11,1.1916912740272751e-11,1.314144981466322e-11
S017,reposo,PO7,2.795125265425923e-10,4.167483803475626e-11,2.035895149326624e-11,7.574507390112024e-12,5.723550700468788e-12
S017,reposo,PO3,2.3546905950621264e-10,3.439433314728302e-11,1.8401597336298e-11,5.914817068351873e-12,4.14227557468373e-12
S017,reposo,POz,2.3276971186607706e-10,3.316694794922558e-11,1.8288924703176505e-11,5.133596305685447e-12,4.116217690675855e-12
S017,reposo,PO4,2.440458500105018e-10,3.536435128980652e-11,2.005662019484643e-11,6.185810765501124e-12,5.272598594586973e-12
S017,reposo,O1,2.859121348954063e-10,4.132548568479293e-11,1.910414982914454e-11,6.819909257306143e-12,5.804209821655051e-12
S017,reposo,Oz,3.1060009748214103e-10,4.4129431413813246e-11,1.944024555351713e-11,7.021631291751741e-12,6.742543449172481e-12
S018,img_der,FC5,4.720306016435094e-12,7.118823822438395e-13,3.119158827840275e-13,2.9164199136139193e-13,2.200228316754758e-13
S018,img_der,FC3,2.0203961495343433e-12,4.037431731633266e-13,2.0478631903974316e-13,1.9991616111051454e-13,9.36497722703365e-14
S018,img_der,FC1,1.8518308620313286e-12,4.039769542153551e-13,2.058246269505904e-13,1.7197316925870422e-13,7.181435935915965e-14
S018,img_der,FCz,2.807509241455334e-12,4.1260356927135776e-13,1.8888058861771562e-13,1.5082488291085513e-13,6.861567101120223e-14
S018,img_der,FC2,2.7610266109767732e-12,4.0710130444032834e-13,1.8427305749313831e-13,1.4406751094609918e-13,6.186941370665017e-14
S018,img_der,FC4,2.7249489293867466e-12,4.0532447097334046e-13,1.815399050712603e-13,1.3932280688551708e-13,5.728832444324065e-14
S018,img_der,FC6,2.4595909903862684e-12,5.420663109773675e-13,3.5045506394575675e-13,4.639428911793809e-13,4.781127463886027e-13
S018,img_der,C5,2.4075585344366916e-12,4.796593317554613e-13,2.426555080835292e-13,3.5844305993397844e-13,2.8281231680598915e-13
S018,img_der,C3,1.7642984862648725e-12,3.854060542276375e-13,1.6923238360257051e-13,1.7109667347279543e-13,7.520423513315225e-14
S018,img_der,C1,2.105360517237594e-12,4.961605876203494e-13,1.9862654300754798e-13,1.465717522392521e-13,5.1849594183436835e-14
S018,img_der,Cz,3.1584196923294843e-12,6.293997164236704e-13,2.3650442634447625e-13,1.7010594554387646e-13,5.30906713020873e-14
S018,img_der,C2,3.1425024536432324e-12,6.19724271386503e-13,2.350428853733922e-13,1.6170960331395498e-13,4.8007261195615325e-14
